2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Unpaid Work"," Persons reporting hours of unpaid work","34","420","220","200","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Unpaid Work"," Persons reporting hours of unpaid housework","35","410","215","195","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Unpaid Work"," Persons reporting hours looking after children, without pay","36","260","110","150","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","195","95","95","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Labour Force Indicators"," Participation rate","38","57.1","57.1","57.1","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Labour Force Indicators"," Employment rate","39","41.8","40.8","42.9","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Labour Force Indicators"," Unemployment rate","40","26.9","28.6","25","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","Total - Experienced labour force","41","235","130","110","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Agriculture and other resource-based industries","","25","20","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Manufacturing and construction industries","","25","20","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Wholesale and retail trade","","30","15","15","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Finance and real estate","","15","0","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Health and education","","70","15","50","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Business services","","30","30","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Industry","   Other services","","45","20","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","Total - Experienced labour force","41","240","130","110","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Management occupations","","20","10","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Business, finance and administration occupations","","25","0","20","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Natural and applied sciences and related occupations","","10","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Health occupations","","15","0","10","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Social science, education, government service and religion","","50","20","30","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Art, culture, recreation and sport","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Sales and service occupations","","65","25","35","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Trades, transport and equipment operators and related occupations","","40","40","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Occupations unique to primary industry","","20","20","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Occupation","   Occupations unique to processing, manufacturing and utilities","","0","0","0","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","Total number of families","","155","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Number of married-couple families","","50","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Average number of persons in married-couple families","","3.8","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Number of common-law couple families","11","45","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","3.9","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Number of lone-parent families","12","55","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.8","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Number of female lone-parent families","12","40","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.9","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Number of male lone-parent families","12","15","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.7","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","34176","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","42112","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","18208","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","Total - All private households","","220","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","70","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","15","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   One-person households","","65","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Other household types","15","60","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","Median household income, 2000 ($) - All households","","25280","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","14432","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","38272","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","Number of rented dwellings","55","140","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","224","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","Number of owner-occupied dwellings","56","80","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","604","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","220","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","80","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","140","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","180","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","40","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","96423","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Health Status","Self-rated health, 2005","62","","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Health Status","   Low 95% confidence interval","","","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Health Status","   High 95% confidence interval","","","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Health Status","Adult obesity, 2005","63","","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Health Status","   Low 95% confidence interval","","","","","",
"6107025","Northwest Territories","INUVIK REGION","AKLAVIK","Hamlet","Health Status","   High 95% confidence interval","","","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Population and Dwelling Counts","Population in 2001","1","930","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Population and Dwelling Counts"," Population in 1996","2","943","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-1.4","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Population and Dwelling Counts"," Total private dwellings","","343","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","84","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Population and Dwelling Counts"," Land area (square km)","","11.07","","","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Age Characteristics of the Population","Total - All persons","3","930","490","440","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Age Characteristics of the Population","   Age 0-4","","95","50","40","",
"6107036","Northwest Territories","INUVIK REGION","TUKTOYAKTUK","Hamlet","Age Characteristics of the Population","   Age 5-14","","205","105","95","",
