2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","87188","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Health Status","Self-rated health, 2005","62","","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Health Status","   Low 95% confidence interval","","","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Health Status","   High 95% confidence interval","","","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Health Status","Adult obesity, 2005","63","","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Health Status","   Low 95% confidence interval","","","","","",
"1212014","Nova Scotia","PICTOU COUNTY","NEW GLASGOW","Town","Health Status","   High 95% confidence interval","","","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Population and Dwelling Counts","Population in 2001","1","2798","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Population and Dwelling Counts"," Population in 1996","2","2952","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-5.2","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Population and Dwelling Counts"," Total private dwellings","","1168","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Population and Dwelling Counts"," Population density per square kilometre","","465.9","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Population and Dwelling Counts"," Land area (square km)","","6.01","","","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","Total - All persons","3","2795","1355","1440","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 0-4","","165","75","90","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 5-14","","345","195","145","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 15-19","","210","105","110","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 20-24","","170","80","85","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 25-44","","805","395","415","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 45-54","","405","205","200","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 55-64","","265","115","150","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 65-74","","245","110","130","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 75-84","","140","55","90","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population","   Age 85 and over","","40","10","30","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population"," Median age of the population","","38.2","37.4","39","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Age Characteristics of the Population"," % of the population ages 15 and over","","81.9","79.7","83.7","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Common-law Status","Total - Population 15 years and over","4","2290","1080","1210","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Common-law Status","   Not in a common-law relationship","","2115","990","1120","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Common-law Status","   In a common-law relationship","","175","90","85","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Legal Marital Status","Total - Population 15 years and over","5","2285","1080","1210","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Legal Marital Status","   Single","6","705","365","345","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Legal Marital Status","   Married","7","1125","560","560","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Legal Marital Status","   Separated","8","75","35","40","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Legal Marital Status","   Divorced","9","195","85","110","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Legal Marital Status","   Widowed","10","185","25","155","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Language(s) First Learned and Still Understood","Total - All persons","19","2790","1360","1425","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Language(s) First Learned and Still Understood","   English only","","2765","1355","1410","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Language(s) First Learned and Still Understood","   French only","","20","0","15","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Language(s) First Learned and Still Understood","   Both English and French","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Language(s) First Learned and Still Understood","   Other languages","20","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 1 Year Ago","Total population 1 year and over","21","2745","1345","1405","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived at the same address 1 year ago","","2425","1170","1255","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived within the same province/territory 1 year ago, but changed address","","325","175","150","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 1 Year Ago","   Lived in a different province/territory or country 1 year ago","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 5 Years Ago","Total population 5 years and over","22","2605","1255","1355","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived at the same address 5 years ago","","1740","860","880","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived within the same province/territory 5 years ago, but changed address","","865","390","475","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Mobility Status - Place of Residence 5 Years Ago","   Lived in a different province/territory or country 5 years ago","","0","10","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Immigration Characteristics","Total - All persons","","2795","1365","1425","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Immigration Characteristics","   Canadian-born population","23","2735","1340","1390","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Immigration Characteristics","   Foreign-born population","24","45","20","30","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Immigration Characteristics","      Immigrated before 1991","","45","20","25","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Immigration Characteristics","      Immigrated between 1991 and 2001","25","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Immigration Characteristics","   Non-permanent residents","26","15","0","10","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Aboriginal Population","Total - All persons","","2790","1360","1430","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Aboriginal Population","   Aboriginal identity population","27","10","10","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Aboriginal Population","   Non-Aboriginal population","","2785","1360","1430","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","Total population by visible minority groups","","2790","1365","1425","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","   Visible minority population","31","15","0","10","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Chinese","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      South Asian","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Black","","15","10","10","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Filipino","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Latin American","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Southeast Asian","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Arab","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      West Asian","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Korean","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Japanese","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Visible minority, n.i.e","28","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","      Multiple visible minorities","29","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Visible Minority Status","   All others","30","2775","1360","1415","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","Total - Religion","","2795","1360","1425","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Catholic","57","1115","515","600","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Protestant","","1355","690","660","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Christian Orthodox","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Christian, n.i.e.","58","10","0","10","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Muslim","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Jewish","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Buddhist","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Hindu","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Sikh","","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Eastern religions","59","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   Other religions","60","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Religion","   No religious affiliation","61","320","160","160","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","School Attendance","Total population 15 years and over attending school full time","","240","130","115","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","School Attendance","   Age group 15-19 attending full time","50","160","90","70","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","School Attendance","   Age group 20-24 attending full time","","60","30","30","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","School Attendance","Total population 15 years and over attending school part time","","15","10","10","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","School Attendance","   Age group 15-19 attending part time","50","0","0","0","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","School Attendance","   Age group 20-24 attending part time","","0","0","10","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","Total population aged 20-34","","535","215","320","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 20-34 with less than a high school graduation certificate","","18.7","23.3","17.2","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary","46","27.1","18.6","34.4","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 20-34 with a trades certificate or diploma","","15.9","27.9","9.4","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 20-34 with a college certificate or diploma","47","27.1","30.2","25","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 20-34 with a university certificate, diploma or degree","","9.3","4.7","14.1","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","Total population aged 35-44","","430","210","210","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 35-44 with less than a high school graduation certificate","","25.6","21.4","31","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary","46","19.8","16.7","23.8","",
"1212016","Nova Scotia","PICTOU COUNTY","TRENTON","Town","Highest Level of Schooling","   % of the population aged 35-44 with a trades certificate or diploma","","32.6","45.2","21.4","",
